ROI,Subject,Effect, LocalizerSize,EffectSize
11,165_KAN_prod_07_PL2017,N, 294,0.064662
11,072_KAN_prod_02_PL2017,S, 294,2.137850
11,072_KAN_prod_02_PL2017,N, 294,0.508028
11,127_KAN_prod_03_PL2017,S, 294,0.770135
11,127_KAN_prod_03_PL2017,N, 294,-0.317093
11,050_FED_20150916b_3T2_PL2017,S, 294,0.241227
11,050_FED_20150916b_3T2_PL2017,N, 294,0.046540
11,189_FED_20150916a_3T2_PL2017,S, 294,0.359827
11,189_FED_20150916a_3T2_PL2017,N, 294,0.431720
11,214_FED_20151111b_3T1_PL2017,S, 294,0.192689
11,214_FED_20151111b_3T1_PL2017,N, 294,0.030796
11,215_FED_20160108a_3T1_PL2017,S, 294,1.293480
11,215_FED_20160108a_3T1_PL2017,N, 294,0.616485
11,326_FED_20150923a_3T2_PL2017,S, 294,0.936976
11,326_FED_20150923a_3T2_PL2017,N, 294,0.338317
11,327_FED_20150923b_3T2_PL2017,S, 294,0.116909
11,327_FED_20150923b_3T2_PL2017,N, 294,0.203840
12,129_KAN_prod_08_PL2017,S, 64,-0.399220
12,129_KAN_prod_08_PL2017,N, 64,-0.503912
12,140_KAN_prod_01_PL2017,S, 64,2.615148
12,140_KAN_prod_01_PL2017,N, 64,0.675647
12,147_KAN_prod_04_PL2017,S, 64,-1.521383
12,147_KAN_prod_04_PL2017,N, 64,-2.059053
12,165_KAN_prod_07_PL2017,S, 64,0.543306
12,165_KAN_prod_07_PL2017,N, 64,-0.079526
12,072_KAN_prod_02_PL2017,S, 64,0.089698
12,072_KAN_prod_02_PL2017,N, 64,-0.013823
12,127_KAN_prod_03_PL2017,S, 64,-0.041431
12,127_KAN_prod_03_PL2017,N, 64,-0.670205
12,050_FED_20150916b_3T2_PL2017,S, 64,-0.175953
12,050_FED_20150916b_3T2_PL2017,N, 64,-0.045329
12,189_FED_20150916a_3T2_PL2017,S, 64,-1.698382
12,189_FED_20150916a_3T2_PL2017,N, 64,-0.865132
12,214_FED_20151111b_3T1_PL2017,S, 64,-0.040189
12,214_FED_20151111b_3T1_PL2017,N, 64,-0.031597
12,215_FED_20160108a_3T1_PL2017,S, 64,-0.306442
12,215_FED_20160108a_3T1_PL2017,N, 64,-0.362237
12,326_FED_20150923a_3T2_PL2017,S, 64,0.089590
12,326_FED_20150923a_3T2_PL2017,N, 64,0.044453
12,327_FED_20150923b_3T2_PL2017,S, 64,-0.502891
12,327_FED_20150923b_3T2_PL2017,N, 64,-0.530906
