ROI,Subject,Effect, LocalizerSize,EffectSize
13,797_FED_20200205a_3T2_PL2017,N, 8,0.121638
13,261_FED_20200205b_3T2_PL2017,S, 0,0.000000
13,261_FED_20200205b_3T2_PL2017,N, 0,0.000000
13,824_FED_20200130a_3T2_PL2017,S, 3,0.119049
13,824_FED_20200130a_3T2_PL2017,N, 3,0.106662
13,825_FED_20200130b_3T2_PL2017,S, 2,6.617472
13,825_FED_20200130b_3T2_PL2017,N, 2,6.940019
13,826_FED_20200130c_3T2_PL2017,S, 9,0.421016
13,826_FED_20200130c_3T2_PL2017,N, 9,-0.381902
13,827_FED_20200130d_3T2_PL2017,S, 1,3.179689
13,827_FED_20200130d_3T2_PL2017,N, 1,3.779726
13,828_FED_20200205c_3T2_PL2017,S, 19,0.002771
13,828_FED_20200205c_3T2_PL2017,N, 19,-0.081873
13,831_FED_20200213b_3T2_PL2017,S, 1,-0.704643
13,831_FED_20200213b_3T2_PL2017,N, 1,-0.654292
14,770_FED_20191120c_3T2_PL2017,S, 4,-0.657859
14,770_FED_20191120c_3T2_PL2017,N, 4,-0.496784
14,788_FED_20191120b_3T2_PL2017,S, 11,0.671656
14,788_FED_20191120b_3T2_PL2017,N, 11,0.405580
14,803_FED_20191120d_3T2_PL2017,S, 2,1.043750
14,803_FED_20191120d_3T2_PL2017,N, 2,1.026207
14,805_FED_20191204a_3T2_PL2017,S, 4,0.200202
14,805_FED_20191204a_3T2_PL2017,N, 4,0.239760
14,806_FED_20191204b_3T2_PL2017,S, 1,2.634720
14,806_FED_20191204b_3T2_PL2017,N, 1,2.916253
14,807_FED_20191204c_3T2_PL2017,S, 4,-0.213975
14,807_FED_20191204c_3T2_PL2017,N, 4,-0.363549
14,797_FED_20200205a_3T2_PL2017,S, 2,0.232714
14,797_FED_20200205a_3T2_PL2017,N, 2,0.266506
14,261_FED_20200205b_3T2_PL2017,S, 10,-0.363146
14,261_FED_20200205b_3T2_PL2017,N, 10,-0.579587
14,824_FED_20200130a_3T2_PL2017,S, 4,0.198899
14,824_FED_20200130a_3T2_PL2017,N, 4,0.027489
14,825_FED_20200130b_3T2_PL2017,S, 1,0.373717
14,825_FED_20200130b_3T2_PL2017,N, 1,0.433083
14,826_FED_20200130c_3T2_PL2017,S, 4,0.346271
14,826_FED_20200130c_3T2_PL2017,N, 4,-0.047805
14,827_FED_20200130d_3T2_PL2017,S, 3,3.139293
14,827_FED_20200130d_3T2_PL2017,N, 3,3.387321
14,828_FED_20200205c_3T2_PL2017,S, 19,0.424956
14,828_FED_20200205c_3T2_PL2017,N, 19,0.298792
14,831_FED_20200213b_3T2_PL2017,S, 10,-0.314422
14,831_FED_20200213b_3T2_PL2017,N, 10,-0.424522
15,770_FED_20191120c_3T2_PL2017,S, 0,0.000000
15,770_FED_20191120c_3T2_PL2017,N, 0,0.000000
15,788_FED_20191120b_3T2_PL2017,S, 5,1.050716
15,788_FED_20191120b_3T2_PL2017,N, 5,-0.704568
15,803_FED_20191120d_3T2_PL2017,S, 7,3.453094
15,803_FED_20191120d_3T2_PL2017,N, 7,1.424381
15,805_FED_20191204a_3T2_PL2017,S, 0,0.000000
15,805_FED_20191204a_3T2_PL2017,N, 0,0.000000
15,806_FED_20191204b_3T2_PL2017,S, 6,1.679900
15,806_FED_20191204b_3T2_PL2017,N, 6,0.736191
15,807_FED_20191204c_3T2_PL2017,S, 3,0.432293
15,807_FED_20191204c_3T2_PL2017,N, 3,0.650895
15,797_FED_20200205a_3T2_PL2017,S, 4,0.647545
15,797_FED_20200205a_3T2_PL2017,N, 4,-0.111939
15,261_FED_20200205b_3T2_PL2017,S, 7,2.406164
15,261_FED_20200205b_3T2_PL2017,N, 7,1.311051
15,824_FED_20200130a_3T2_PL2017,S, 14,0.755640
15,824_FED_20200130a_3T2_PL2017,N, 14,0.299083
15,825_FED_20200130b_3T2_PL2017,S, 6,1.320034
15,825_FED_20200130b_3T2_PL2017,N, 6,1.756073
15,826_FED_20200130c_3T2_PL2017,S, 2,1.188660
15,826_FED_20200130c_3T2_PL2017,N, 2,1.197334
15,827_FED_20200130d_3T2_PL2017,S, 3,2.378510
15,827_FED_20200130d_3T2_PL2017,N, 3,1.759159
15,828_FED_20200205c_3T2_PL2017,S, 11,0.101187
15,828_FED_20200205c_3T2_PL2017,N, 11,0.132951
15,831_FED_20200213b_3T2_PL2017,S, 10,1.261413
