ROI,Subject,Effect,LocalizerSize,EffectSize,Expt,Network,Localizer_contrast,CriticalTask,ROI_name,Speak_and_type,Hemisphere
9,755_FED_20190411a_3T2_PL2017,NProd,11,1.401707,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,SProd,1,4.531215,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,VisEvSem,1,0.260128,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,WProd,1,4.225772,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,SComp,1,1.328694,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,WComp,1,-0.124568,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,756_FED_20190411b_3T2_PL2017,NProd,1,3.392615,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,SProd,3,0.307261,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,VisEvSem,3,-0.720747,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,WProd,3,-0.699277,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,SComp,3,-0.668615,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,WComp,3,-0.254248,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,757_FED_20190411c_3T2_PL2017,NProd,3,-1.500862,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,SProd,0,0.793878,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,VisEvSem,0,0.370047,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,WProd,0,0.846168,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,SComp,0,0.498353,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,WComp,0,0.329452,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,758_FED_20190411d_3T2_PL2017,NProd,0,0.659827,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,SProd,12,6.878795,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,VisEvSem,12,0.006013,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,WProd,12,3.517155,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,SComp,12,3.444072,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,WComp,12,3.655245,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,753_FED_20190405a_3T2_PL2017,NProd,12,4.99455,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,SProd,6,5.302723,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,VisEvSem,6,0.984374,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,WProd,6,4.716295,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,SComp,6,2.007619,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,WComp,6,2.612112,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
9,768_FED_20190517a_3T2_PL2017,NProd,6,3.73786,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,9,0,LH
11,742_FED_20190320b_3T2_PL2017,SProd,3,1.568462,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,742_FED_20190320b_3T2_PL2017,VisEvSem,3,1.876888,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,742_FED_20190320b_3T2_PL2017,WProd,3,2.800417,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,742_FED_20190320b_3T2_PL2017,SComp,3,1.651097,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,742_FED_20190320b_3T2_PL2017,WComp,3,1.486112,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,742_FED_20190320b_3T2_PL2017,NProd,3,1.61766,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,SProd,16,2.282069,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,VisEvSem,16,1.451877,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,WProd,16,1.748843,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,SComp,16,1.05133,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,WComp,16,0.903775,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,746_FED_20190328a_3T2_PL2017,NProd,16,1.269328,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,SProd,1,1.512308,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,VisEvSem,1,1.356678,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,WProd,1,1.032989,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,SComp,1,0.676707,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,WComp,1,0.443404,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,747_FED_20190328b_3T2_PL2017,NProd,1,0.381303,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,SProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,VisEvSem,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,WProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,SComp,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,WComp,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,748_FED_20190328c_3T2_PL2017,NProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,SProd,1,2.656258,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,VisEvSem,1,2.145964,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,WProd,1,1.781895,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,SComp,1,0.875843,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,WComp,1,0.807351,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,749_FED_20190404a_3T2_PL2017,NProd,1,0.923312,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,SProd,6,2.184198,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,VisEvSem,6,1.77749,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,WProd,6,1.556644,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,SComp,6,0.174945,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,WComp,6,0.610225,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,750_FED_20190404b_3T2_PL2017,NProd,6,0.472547,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,SProd,23,3.142933,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,VisEvSem,23,1.931553,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,WProd,23,1.536431,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,SComp,23,0.269053,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,WComp,23,0.477646,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,751_FED_20190404c_3T2_PL2017,NProd,23,1.019754,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,SProd,1,0.952073,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,VisEvSem,1,0.938868,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,WProd,1,1.065382,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,SComp,1,0.439467,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,WComp,1,0.314952,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,752_FED_20190404d_3T2_PL2017,NProd,1,0.426624,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,SProd,6,2.16561,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,VisEvSem,6,1.993395,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,WProd,6,1.089638,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,SComp,6,0.352637,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,WComp,6,0.83633,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,754_FED_20190405b_3T2_PL2017,NProd,6,1.696039,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,SProd,9,3.503423,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,VisEvSem,9,2.785153,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,WProd,9,1.858803,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,SComp,9,0.789233,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,WComp,9,1.020746,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,755_FED_20190411a_3T2_PL2017,NProd,9,0.741838,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,SProd,11,4.732037,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,VisEvSem,11,3.690288,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,WProd,11,5.879497,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,SComp,11,1.775039,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,WComp,11,1.450538,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,756_FED_20190411b_3T2_PL2017,NProd,11,2.681552,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,SProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,VisEvSem,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,WProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,SComp,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,WComp,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,757_FED_20190411c_3T2_PL2017,NProd,0,0,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,SProd,6,3.111905,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,VisEvSem,6,0.857828,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,WProd,6,2.255126,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,SComp,6,1.447271,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,WComp,6,0.856364,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,758_FED_20190411d_3T2_PL2017,NProd,6,1.149191,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,SProd,20,5.367271,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,VisEvSem,20,3.370604,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,WProd,20,2.872922,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,SComp,20,1.619874,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,WComp,20,2.04925,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,753_FED_20190405a_3T2_PL2017,NProd,20,1.907593,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,SProd,3,3.72775,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,VisEvSem,3,3.040073,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,WProd,3,3.303296,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,SComp,3,1.780643,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,WComp,3,3.207094,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
11,768_FED_20190517a_3T2_PL2017,NProd,3,2.982155,E1,production,SProd>SCompANDSProd>WProd,ProdLoc_spoken,11,0,LH
1,742_FED_20190320b_3T2_PL2017,S,192,0.423004,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,742_FED_20190320b_3T2_PL2017,N,192,0.468811,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,746_FED_20190328a_3T2_PL2017,S,187,0.785337,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,746_FED_20190328a_3T2_PL2017,N,187,0.857919,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,747_FED_20190328b_3T2_PL2017,S,123,0.650614,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,747_FED_20190328b_3T2_PL2017,N,123,0.628241,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,748_FED_20190328c_3T2_PL2017,S,86,2.401365,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,748_FED_20190328c_3T2_PL2017,N,86,2.215631,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,749_FED_20190404a_3T2_PL2017,S,36,1.107381,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,749_FED_20190404a_3T2_PL2017,N,36,1.821963,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,750_FED_20190404b_3T2_PL2017,S,115,0.8714,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,750_FED_20190404b_3T2_PL2017,N,115,1.058285,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,751_FED_20190404c_3T2_PL2017,S,35,1.04134,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,751_FED_20190404c_3T2_PL2017,N,35,1.52873,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,752_FED_20190404d_3T2_PL2017,S,98,1.344397,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,752_FED_20190404d_3T2_PL2017,N,98,1.385358,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,754_FED_20190405b_3T2_PL2017,S,128,0.215338,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,754_FED_20190405b_3T2_PL2017,N,128,0.183843,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,755_FED_20190411a_3T2_PL2017,S,119,1.266091,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,755_FED_20190411a_3T2_PL2017,N,119,1.181175,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,756_FED_20190411b_3T2_PL2017,S,92,2.142814,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,756_FED_20190411b_3T2_PL2017,N,92,2.458545,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,757_FED_20190411c_3T2_PL2017,S,63,2.496702,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,757_FED_20190411c_3T2_PL2017,N,63,2.06329,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,758_FED_20190411d_3T2_PL2017,S,162,0.829531,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,758_FED_20190411d_3T2_PL2017,N,162,0.69306,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,753_FED_20190405a_3T2_PL2017,S,113,0.808067,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,753_FED_20190405a_3T2_PL2017,N,113,0.718451,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,768_FED_20190517a_3T2_PL2017,S,107,1.96599,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
1,768_FED_20190517a_3T2_PL2017,N,107,1.949668,E1,production,SProd>SCompANDSProd>WProd,langloc,1,0,RH
2,742_FED_20190320b_3T2_PL2017,S,142,0.278652,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,742_FED_20190320b_3T2_PL2017,N,142,0.222805,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,746_FED_20190328a_3T2_PL2017,S,20,0.858613,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,746_FED_20190328a_3T2_PL2017,N,20,0.755463,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,747_FED_20190328b_3T2_PL2017,S,17,0.674086,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,747_FED_20190328b_3T2_PL2017,N,17,0.656827,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,748_FED_20190328c_3T2_PL2017,S,57,1.495038,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,748_FED_20190328c_3T2_PL2017,N,57,1.304224,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,749_FED_20190404a_3T2_PL2017,S,91,2.792009,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,749_FED_20190404a_3T2_PL2017,N,91,4.173775,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,750_FED_20190404b_3T2_PL2017,S,68,2.17115,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,750_FED_20190404b_3T2_PL2017,N,68,2.744067,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,751_FED_20190404c_3T2_PL2017,S,56,1.350251,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,751_FED_20190404c_3T2_PL2017,N,56,1.450007,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,752_FED_20190404d_3T2_PL2017,S,10,0.638315,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,752_FED_20190404d_3T2_PL2017,N,10,0.690076,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,754_FED_20190405b_3T2_PL2017,S,117,0.982933,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,754_FED_20190405b_3T2_PL2017,N,117,1.007795,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,755_FED_20190411a_3T2_PL2017,S,54,2.235694,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,755_FED_20190411a_3T2_PL2017,N,54,1.787931,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,756_FED_20190411b_3T2_PL2017,S,35,0.744206,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,756_FED_20190411b_3T2_PL2017,N,35,0.555052,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,757_FED_20190411c_3T2_PL2017,S,37,1.922704,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,757_FED_20190411c_3T2_PL2017,N,37,1.639261,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,758_FED_20190411d_3T2_PL2017,S,8,-0.31014,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,758_FED_20190411d_3T2_PL2017,N,8,-0.374503,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,753_FED_20190405a_3T2_PL2017,S,45,0.711769,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,753_FED_20190405a_3T2_PL2017,N,45,0.566546,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,768_FED_20190517a_3T2_PL2017,S,66,1.654483,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
2,768_FED_20190517a_3T2_PL2017,N,66,1.520131,E1,production,SProd>SCompANDSProd>WProd,langloc,2,0,LH
3,742_FED_20190320b_3T2_PL2017,S,10,0.165237,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,742_FED_20190320b_3T2_PL2017,N,10,0.333016,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,746_FED_20190328a_3T2_PL2017,S,77,0.594433,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,746_FED_20190328a_3T2_PL2017,N,77,0.683643,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,747_FED_20190328b_3T2_PL2017,S,56,0.108451,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,747_FED_20190328b_3T2_PL2017,N,56,0.044131,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,748_FED_20190328c_3T2_PL2017,S,16,0.630342,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,748_FED_20190328c_3T2_PL2017,N,16,0.581861,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,749_FED_20190404a_3T2_PL2017,S,43,1.198338,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,749_FED_20190404a_3T2_PL2017,N,43,2.249869,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,750_FED_20190404b_3T2_PL2017,S,55,0.824919,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,750_FED_20190404b_3T2_PL2017,N,55,0.911757,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,751_FED_20190404c_3T2_PL2017,S,12,1.299662,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,751_FED_20190404c_3T2_PL2017,N,12,1.44464,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,752_FED_20190404d_3T2_PL2017,S,25,0.052668,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,752_FED_20190404d_3T2_PL2017,N,25,0.125221,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,754_FED_20190405b_3T2_PL2017,S,10,0.041999,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,754_FED_20190405b_3T2_PL2017,N,10,-0.014614,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,755_FED_20190411a_3T2_PL2017,S,47,0.929339,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,755_FED_20190411a_3T2_PL2017,N,47,0.917076,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,756_FED_20190411b_3T2_PL2017,S,34,1.160604,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
3,756_FED_20190411b_3T2_PL2017,N,34,1.09702,E1,production,SProd>SCompANDSProd>WProd,langloc,3,0,RH
